videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,feeling
Vsl53hSSEYo,UgwjLzoGprN_zf21ES14AaABAg,@jocastasouza385,UCfzhLNkCl1qB-hylBXeG-Ow,então devolver o chate poraaaa,0.0,2026-01-21T12:41:47Z,2026-01-21T12:41:47Z,0.0,pt,então devolver o chate poraaaa,Negativo
GtQ9ReUi3_8,UgxCWXdbYXouAUuY8u54AaABAg,@Geometria_em_Movimento,UCqsw_NTsCtpldoynDNm5zNw,"Essas discussão sobre o tema, como está é sensacional.",0.0,2025-09-11T13:58:39Z,2025-09-11T13:58:39Z,0.0,pt,"Essas discussão sobre o tema, como está é sensacional.",Positivo
kKxR4y-cTUI,UgzYllAmBPKBTGQwxAF4AaABAg,@isaacpereira6800,UCG2a4WBcK77_GqxHNGVUPpg,"Esses palhaços deviam era levar um par de chapadas para acordarem para a vida. É claro que todos fazemos asneiras ao longo da vida mas coisas deste tipo é só vergonhoso. Nem português sabem falar... a burra do segundo email nem a lei sabe. Quer dizer que já é maior de idade e por isso não contribui para o fenómeno da adultização, mas depois pede para retirar a imagem dela???? O que está na internet é público, e se ela já é maior de idade devia ganhar vergonha na cara",0.0,2025-09-10T22:07:44Z,2025-09-10T22:07:44Z,0.0,pt,"Esses palhaços deviam era levar um par de chapadas para acordarem para a vida. É claro que todos fazemos asneiras ao longo da vida mas coisas deste tipo é só vergonhoso. Nem português sabem falar... a burra do segundo email nem a lei sabe. Quer dizer que já é maior de idade e por isso não contribui para o fenómeno da adultização, mas depois pede para retirar a imagem dela???? O que está na internet é público, e se ela já é maior de idade devia ganhar vergonha na cara",Negativo
PfYkuAVsg1M,UgzDe5FtS3xesTJ1lrd4AaABAg,@sarracenoex3767,UCDNT59Vv2tPugnlUUNhHyCQ,"0:45. Ue??? Mas cade o senhor da razao que dizia e batia o pe q esse felca era santinho???

Eu ainda vou ta vivo pra ouvir vc falar q mesma coisa dessa imigraçao e q o islan nao  é a religiao da paz

Fora a bosta q vc falpu ontem dizendo q os homens estao exagerando quando dizem q as mulheres querem fodelos com essas leis governamentais

Lamentavel",1.0,2026-03-20T11:25:25Z,2026-03-20T11:25:25Z,0.0,pt,0:45. Ue??? Mas cade o senhor da razao que dizia e batia o pe q esse felca era santinho??? Eu ainda vou ta vivo pra ouvir vc falar q mesma coisa dessa imigraçao e q o islan nao é a religiao da paz Fora a bosta q vc falpu ontem dizendo q os homens estao exagerando quando dizem q as mulheres querem fodelos com essas leis governamentais Lamentavel,Negativo
ta7-JvyOzBM,UgzY4ydYnByOH1hm2Cp4AaABAg,@furia00182,UCmBrdr4ozNKcyzZ3bdk1ocQ,TÔ FAMOSO MEU ANIVERSÁRIO É 1 DE MARÇO 🎉🎉🎉🎉🎉🎉,0.0,2026-01-25T21:44:42Z,2026-01-25T21:44:42Z,0.0,pt,TÔ FAMOSO MEU ANIVERSÁRIO É 1 DE MARÇO 🎉🎉🎉🎉🎉🎉,Neutro
adHddZMxrzg,UgxFdj33lfF8o1zDX_t4AaABAg,@2scarioca,UCnad4zTuw7zahapyH1bfHWg,impossivel o jogo ser banido de algum lugar meu amigo bully foi banido de mais de 3 paises e e mundialmente conhecido n muda muita coisa isso sempre existiu..,0.0,2026-03-18T17:13:39Z,2026-03-18T17:13:39Z,0.0,pt,impossivel o jogo ser banido de algum lugar meu amigo bully foi banido de mais de 3 paises e e mundialmente conhecido n muda muita coisa isso sempre existiu..,Neutro
7AHEL2YljF0,UgxODs_2cJ0H8aXGT-R4AaABAg,@wedsonjl,UCv1XqPwb5Jldhmxs5YhTN6A,"Marcello, cada dia mais coerente!!!",0.0,2026-03-20T23:03:29Z,2026-03-20T23:03:29Z,0.0,pt,"Marcello, cada dia mais coerente!!!",Positivo
AbaUjJaAHJo,UgyxJTkhvGamHqgqK954AaABAg,@PortoPrisma,UC7xKpdCZMGTa5s2LkA4DlIQ,"Assistir o video, a situação foi tão muito inesperada, bom que volte ao normal. Desejo sucesso.",0.0,2025-08-29T22:06:37Z,2025-08-29T22:06:37Z,0.0,pt,"Assistir o video, a situação foi tão muito inesperada, bom que volte ao normal. Desejo sucesso.",Positivo
1FXrSh5BgmU,Ugwp7p84yvhqDhKZL4B4AaABAg,@anacristinajuridico2998,UCljENdWZQ8tzj9SEB6jc1MQ,"Parabéns pelo seu sentimento de responsabilidade, sua atitude foi um verdadeiro serviço à sociedade.
Deus lhe abençoes com muita paz e luz no caminho!",0.0,2025-08-23T05:53:27Z,2025-08-23T05:53:27Z,0.0,pt,"Parabéns pelo seu sentimento de responsabilidade, sua atitude foi um verdadeiro serviço à sociedade. Deus lhe abençoes com muita paz e luz no caminho!",Positivo
7AHEL2YljF0,UgxhJ2tZZG6XY_TrVGZ4AaABAg,@maicaokusanagi559,UCEEi8BIC3KVzkGWNFqFNVCA,3:16 uma brecha aí em eles querem ver bilada manço nem privacidade pode ter mais até no banheiro reconhecimento facial,0.0,2026-03-20T23:40:05Z,2026-03-20T23:40:05Z,0.0,pt,3:16 uma brecha aí em eles querem ver bilada manço nem privacidade pode ter mais até no banheiro reconhecimento facial,Negativo
JuQieDE0jR4,UgzcM26SBsicTN6ay9R4AaABAg,@Azullyn2198,UCiZviXhx7W56bsP4PhhMMXw,"E a tia dele que deu uma entrevista falando que  não quer que ele passe a vida em uma instituição, e quer que alguém adote ele... Aí o cara perguntou pq vc não fica, ela falou tentei por 1 ou 2 semanas mas não aguentei não quero essa responsabilidade... Aí fica a pergunta uma pessoa vai adotar um psicopata e assassino só por ser criança 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",444.0,2025-10-06T19:58:51Z,2025-10-06T19:58:51Z,39.0,pt,"E a tia dele que deu uma entrevista falando que não quer que ele passe a vida em uma instituição, e quer que alguém adote ele... Aí o cara perguntou pq vc não fica, ela falou tentei por 1 ou 2 semanas mas não aguentei não quero essa responsabilidade... Aí fica a pergunta uma pessoa vai adotar um psicopata e assassino só por ser criança 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",Negativo
Zg2MnCPFSAM,Ugx9bOJwx3sYSFadL-p4AaABAg,@umaraquete,UC6MMy5uSecqPssXzA9ND12Q,Só falta jogo de mulher pel4d4 livre mano,0.0,2026-03-25T02:25:31Z,2026-03-25T02:25:31Z,0.0,pt,Só falta jogo de mulher pel4d4 livre mano,Neutro
59itLFXNviM,UgzUz0eSyZ1l9DKjfll4AaABAg,@pedrolucassouza3216,UCMVJqEmUhZi5YEr2bG5RUyg,RED DEAD NÃOOOOOOOOOOOOOOOO,0.0,2026-03-19T00:16:17Z,2026-03-19T00:16:17Z,0.0,pt,RED DEAD NÃOOOOOOOOOOOOOOOO,Neutro
Cr-IIXhyVpE,UgwXuXwEAT0yD8p1NfB4AaABAg,@vitoriabardemat,UCB7jrenVlvKPe4xp6OT6htg,Minha preocupação é ele como uma pessoa muito introvertida e nada dele e a rede globo fazer ele cometer algo muito grave com ele,0.0,2025-10-22T23:17:17Z,2025-10-22T23:17:17Z,0.0,pt,Minha preocupação é ele como uma pessoa muito introvertida e nada dele e a rede globo fazer ele cometer algo muito grave com ele,Positivo
ocAZWCW_dac,UgzSBWBYCGU9TnJkVPt4AaABAg,@evasantos3009,UCG8qGrBCB9BlNz2jNo3pbIg,"Esse Brasil muito estranho quantas vezes Bolsonaro ameaçado, escrachado por muitos, fizeram a cabeça dele cortada sangrando e nada fizeram, não dá para entender.",0.0,2025-08-25T16:32:34Z,2025-08-25T16:32:34Z,0.0,pt,"Esse Brasil muito estranho quantas vezes Bolsonaro ameaçado, escrachado por muitos, fizeram a cabeça dele cortada sangrando e nada fizeram, não dá para entender.",Neutro
T_NpqPwboxg,Ugz7DxZxsW4KC-kAzrF4AaABAg,@danielsnake3227,UCkGvspgVv2gf7vnUn3Ri8YQ,"Força Felca, Abraço",1.0,2026-01-03T00:47:31Z,2026-01-03T00:47:31Z,0.0,pt,"Força Felca, Abraço",Positivo
EWb7kuDoQsE,UgxSWvw9YyCtOEYm9Y14AaABAg,@AnFatalErrorOcurred,UCOp1tVspobbGvSMljJswf1Q,"tenho medo de se isso fosse com a moge-ko ou a yonaka do final ""bom"" de mogeko castle..",0.0,2025-10-13T16:44:01Z,2025-10-13T16:44:01Z,0.0,pt,"tenho medo de se isso fosse com a moge-ko ou a yonaka do final ""bom"" de mogeko castle..",Neutro
ui0YVmAXomw,Ugy0_VOaPuOD7NpceTB4AaABAg,@cuboderubik-g3u,UC_WSR0YmyarUXz2RynusSEw,Só vou falar 2 coisas absolute cinema 🎥,8.0,2025-08-14T23:43:16Z,2025-08-14T23:43:16Z,1.0,pt,Só vou falar 2 coisas absolute cinema 🎥,Neutro
vhwdlEHBzTA,UgyBadBeHZbo1DjpP2V4AaABAg,@Eleilmabrasileiro,UCDFwZxRqlZG-5iimNUEb6_w,Aura meus amigos 🦀,0.0,2025-08-16T01:06:51Z,2025-08-16T01:06:51Z,0.0,pt,Aura meus amigos 🦀,Positivo
yvNNydemYQk,UgzkKwUF-GtO23WGqpp4AaABAg,@decabrobo,UCRk-ob0rbiHY-jg_7T-J-5Q,Este gordinho não liga lê com cré,0.0,2025-10-24T21:17:15Z,2025-10-24T21:17:15Z,0.0,pt,Este gordinho não liga lê com cré,Negativo
O1lUPHc8h4Y,Ugyg7MSZJGxo56Nwn514AaABAg,@Breno-j9c,UCS0hHOnfkuspa618ExGIpzA,Pq o roblox,0.0,2026-02-21T11:00:03Z,2026-02-21T11:00:03Z,0.0,pt,Pq o roblox,Neutro
fZunwKCDklI,Ugz3H4U5CBHB3I6KqE14AaABAg,@wellysonsantos8677,UCzcrElLMnmaQv6iMvvUuJPg,Aonde eu acho esse vídeos mano,0.0,2025-12-07T22:56:30Z,2025-12-07T22:56:30Z,0.0,pt,Aonde eu acho esse vídeos mano,Neutro
S8z26KD45H0,UgxfSg7-sVBCbXbna6t4AaABAg,@mariasimoes2022,UCG4rKAeZoVN5rt6cxi7Bgjg,"Muita inveja encima dessa linda mulher. E os safardanas com certeza a chantagivam , troca de papeis por sexo. Mulheres na tv e teatro tem que fazer muitos pactos.",0.0,2025-12-04T15:16:45Z,2025-12-04T15:16:45Z,0.0,pt,"Muita inveja encima dessa linda mulher. E os safardanas com certeza a chantagivam , troca de papeis por sexo. Mulheres na tv e teatro tem que fazer muitos pactos.",Negativo
RR0KJ4KzP74,Ugw1GXmPUxWFFoiWg_p4AaABAg,@laudelinaflorenciogflorenc7232,UCPqyygTs_TIg8okc_9skA7A,O celta não fez nada smskk,0.0,2026-02-05T03:35:08Z,2026-02-05T03:35:08Z,0.0,pt,O celta não fez nada smskk,Neutro
FrnbqkfDgP8,UgzLuG_CuMDoJbxYfQl4AaABAg,@DKs_DUcK,UCXiMs0oM1e5dk-eHwlyQ4fA,😂 essa kamilinha ta bombadasa,0.0,2025-08-18T23:07:24Z,2025-08-18T23:07:24Z,0.0,pt,😂 essa kamilinha ta bombadasa,Neutro
bmaPsOJ6JdE,UgwnObHztA2s7_fC9hJ4AaABAg,@HeltonGuimarães-u4g,UCLnbKDR86kDgYo8YXl57mxA,"Carlinhos me parece mais perdido que cachorro que caiu da mudança.
Dizer ser Cristão e ir a balada por estar em um processo é uma bengala para o erro.
1 Coríntios 6:12
""Tudo me é lícito, mas nem tudo me convém.
Só pode ser chamado verdadeiramente de Cristão, quem já está na Plenitude de Cristo.
Enquanto está percorrendo o caminho da Plenitude em Cristo, o prosélito é somente mais um crente.
Efésios 4:13.",0.0,2025-11-16T00:45:53Z,2025-11-16T00:45:53Z,0.0,pt,"Carlinhos me parece mais perdido que cachorro que caiu da mudança. Dizer ser Cristão e ir a balada por estar em um processo é uma bengala para o erro. 1 Coríntios 6:12 ""Tudo me é lícito, mas nem tudo me convém. Só pode ser chamado verdadeiramente de Cristão, quem já está na Plenitude de Cristo. Enquanto está percorrendo o caminho da Plenitude em Cristo, o prosélito é somente mais um crente. Efésios 4:13.",Neutro
wK8ExIAuz8s,Ugw--DOOUfmZ9TLqWcV4AaABAg,@PaolaBrasil-e1y,UCgQpybqYSBaGlH0adUFZ-WA,Eu não entendi nada sobre que essa mulher falou,0.0,2026-01-12T16:28:22Z,2026-01-12T16:28:22Z,0.0,pt,Eu não entendi nada sobre que essa mulher falou,Neutro
knVdtH1f1_Q,Ugz1nCS9FmT0rI1WR9l4AaABAg,@gugzx7486,UC4aVV4PCuQriYs63RpFLMnA,"Eu esperando o cara sumir e dizer

""Por que eu sou uma IA""",0.0,2025-08-18T03:06:21Z,2025-08-18T03:06:21Z,0.0,pt,"Eu esperando o cara sumir e dizer ""Por que eu sou uma IA""",Neutro
4zkB9JjBM40,UgxXUAaBA4rdI55Ypbh4AaABAg,@karlaknierim8855,UC2-pQE84NYZb9b0U8Na6OAg,Gente que fim de mundo 😢,0.0,2025-11-29T15:07:25Z,2025-11-29T15:07:25Z,0.0,pt,Gente que fim de mundo 😢,Neutro
_eQbD3NZv18,UgwGWC4a7VvmhWdbAlJ4AaABAg,@FlorilioSalgado,UCUPd-VfTFnBu35D_3ONojHg,Eu quero justiça,0.0,2026-01-19T19:01:22Z,2026-01-19T19:01:22Z,0.0,pt,Eu quero justiça,Neutro
ZNFJLaau2-A,UgyXAT00gQ0-G-bo7MJ4AaABAg,@namexd3451,UCSvim9bO-xNsoQ9ms6S7Cqw,Porr oque o dave jones tem haver com isso? Kkkkkkkk o resto merecemas nmrl bando de filho da puta com tempo livre,0.0,2026-03-19T18:17:39Z,2026-03-19T18:17:39Z,0.0,pt,Porr oque o dave jones tem haver com isso? Kkkkkkkk o resto merecemas nmrl bando de filho da puta com tempo livre,Negativo
u9qLXh7y2hI,Ugyhz0on9XDPhHCVuAZ4AaABAg,@Ellie_Sylvie,UCjGUzg_Qvpck3sHuklac5qg,"A glr não entende algo, o Felca não escolheu popularizar seu nome nessa lei, ele já até fez vídeo dizendo que não gostou que chamaram o ECA Digital de ""Lei Felca"" ele só mostrou sobre a adultização na internet e sobre propagandas de cassino, ele não disse nada sobre as lootboxes em jogos infantis ou coisa do tipo, e criticar o Felca por algo que nem tava no alcance dele, essa escolha não veio dele, ele não tem nenhum poder político para pedir por isso, criticar ele por existir essa lei acaba sendo paia

No geral, tô foda-se pro Felca, se ele falou merda ou não, ele fez a parte dele mostrando como a adultização tava sendo algo que todo mundo virava a cara invés de ter uma providência, e eu não sou de ficar vendo vídeo que só tem essas coisas ruins, mas só queria levantar esse ponto sobre a política nas costas de uma pessoa que era só um youtuber que fazia vídeos usando 5kg de base na cara",0.0,2026-03-26T10:57:42Z,2026-03-26T10:57:42Z,0.0,pt,"A glr não entende algo, o Felca não escolheu popularizar seu nome nessa lei, ele já até fez vídeo dizendo que não gostou que chamaram o ECA Digital de ""Lei Felca"" ele só mostrou sobre a adultização na internet e sobre propagandas de cassino, ele não disse nada sobre as lootboxes em jogos infantis ou coisa do tipo, e criticar o Felca por algo que nem tava no alcance dele, essa escolha não veio dele, ele não tem nenhum poder político para pedir por isso, criticar ele por existir essa lei acaba sendo paia No geral, tô foda-se pro Felca, se ele falou merda ou não, ele fez a parte dele mostrando como a adultização tava sendo algo que todo mundo virava a cara invés de ter uma providência, e eu não sou de ficar vendo vídeo que só tem essas coisas ruins, mas só queria levantar esse ponto sobre a política nas costas de uma pessoa que era só um youtuber que fazia vídeos usando 5kg de base na cara",Positivo
CbAkMzYs6dc,UgwoiN7v3B0hanCFktV4AaABAg,@Rafa.com132,UCjNN9S-lLBslQjcv7iIDlNQ,Foi o felca aquele burro ainda que não sou criança,0.0,2026-02-19T21:32:10Z,2026-02-19T21:32:10Z,0.0,pt,Foi o felca aquele burro ainda que não sou criança,Negativo
utjwVu0Zjnc,UgyoZZKc8L0tl8Xub9p4AaABAg,@Matos-w1l,UC13YL1Z9HPvi9lguqG3mdqA,justisa pelo o chat gente,0.0,2026-01-25T17:39:37Z,2026-01-25T17:39:37Z,0.0,pt,justisa pelo o chat gente,Neutro
Sh6xkP3pyV8,UgznHUcYXd-EUwDA_QB4AaABAg,@Daydecosta2,UCuWcKbUjSdyOGwWTTFipxOA,Tá chapado de droga não tá triste,0.0,2026-02-01T02:33:59Z,2026-02-01T02:33:59Z,0.0,pt,Tá chapado de droga não tá triste,Negativo
oscNcRTN1OI,UgwaTyqn3LJRl0KHmvB4AaABAg,@Gatinhoopinabonitao,UCber0_aH2ttS-SYOJO2L72w,Gente e muito importante te amigo na internet  de preferência gente depressiva mais é sempre bom antes de tudo sabe o que é aquela pessoa pois pode ser um adulto o idoso ou pior mais sabe que se vc não tive amigo recomendo bastante vc sabe q e melhor vc conhecer a pessoa antes  pois se não. Pode da ruim e bom vc evitar de fazer amizades da internet mais vc pode mais vc pode tá correndo um grande perigo,0.0,2025-10-01T18:28:25Z,2025-10-01T18:28:25Z,0.0,pt,Gente e muito importante te amigo na internet de preferência gente depressiva mais é sempre bom antes de tudo sabe o que é aquela pessoa pois pode ser um adulto o idoso ou pior mais sabe que se vc não tive amigo recomendo bastante vc sabe q e melhor vc conhecer a pessoa antes pois se não. Pode da ruim e bom vc evitar de fazer amizades da internet mais vc pode mais vc pode tá correndo um grande perigo,Neutro
xCY4E3Tzo8Y,UgyjqegxBHwQV2nhqp94AaABAg,@Lua_da_Noite2.0,UC47Gw7ZP8lhawuYE2VJA2qg,Eu tbm nn consigo,0.0,2026-01-12T22:23:10Z,2026-01-12T22:23:10Z,1.0,pt,Eu tbm nn consigo,Neutro
ZNFJLaau2-A,Ugws895pJiKHGclOoNd4AaABAg,@qualquernome-z6l,UCRRABt0-d-uUXUkzubT5UeQ,Queremos Injustiça!,0.0,2026-03-19T18:08:07Z,2026-03-19T18:08:07Z,0.0,pt,Queremos Injustiça!,Neutro
XXUwUdMX3GY,UgzMVMMvz7oJFfLLRxB4AaABAg,@joteixeira,UCZnt_f0bLIWxoBTaePdms0Q,Fecal vc quiz dizer né?,0.0,2026-03-20T17:58:24Z,2026-03-20T17:58:24Z,0.0,pt,Fecal vc quiz dizer né?,Negativo
zROJwxrhHuo,UgyUO1XEOBJXlLL9zPZ4AaABAg,@akemiito3230,UCmW2UCsQ8CK7AVToGOS69iw,"""Isso é censura "" deolane robloxiana",0.0,2026-01-19T23:01:15Z,2026-01-19T23:01:15Z,0.0,pt,"""Isso é censura "" deolane robloxiana",Neutro
31V2pVvNd58,UgzblxoNWGOKk95XDA94AaABAg,@paulocesarcsinfo,UCszIjUEG7avMUGBAqz0Rw8Q,Só pedo e contra essa lei.,0.0,2026-03-23T17:35:30Z,2026-03-23T17:35:30Z,0.0,pt,Só pedo e contra essa lei.,Neutro
FrnbqkfDgP8,Ugy4eohZn_28dqXf_UB4AaABAg,@rosenivieiraneri4571,UCMkd8m0EUHZ7OURmJIme0bA,E próximo e o Roblox...,0.0,2025-08-18T00:55:56Z,2025-08-18T00:55:56Z,0.0,pt,E próximo e o Roblox...,Neutro
T7fYqYeu9pA,UgxwwS3EnKtjA6Rh9Ll4AaABAg,@1nopodio,UCE0set34HsY0QiqlajUFYVA,só os final da net,0.0,2025-10-17T20:37:13Z,2025-10-17T20:37:13Z,0.0,pt,só os final da net,Neutro
NLzotBaYPp4,UgxWBrCQCRA0WLrNMJx4AaABAg,@rwvdy,UCeZ8y8SlnJH5wsmhNpXVXAQ,blairzika puta com boca de 09 dando esporro nele foi o ápice do video kkkkkk (mlk perturbado esse ai),0.0,2025-09-13T18:50:51Z,2025-09-13T18:50:51Z,0.0,pt,blairzika puta com boca de 09 dando esporro nele foi o ápice do video kkkkkk (mlk perturbado esse ai),Neutro
3JMFyOqUmuU,UgzaNXk5xwKvdaC42GN4AaABAg,@DouglasHenrique-ne4zi,UCndyc1WxrJv6gNGRCjr6P0g,TIRANDO OS GAMES PRAS CRIANÇAS FICAREM MAIS TEMPO NO INSTAGRAM E TIKTOK,0.0,2026-03-19T02:44:48Z,2026-03-19T02:44:48Z,0.0,pt,TIRANDO OS GAMES PRAS CRIANÇAS FICAREM MAIS TEMPO NO INSTAGRAM E TIKTOK,Neutro
1s72KZaN92M,Ugxh0lSlu9Bo_IAEI6R4AaABAg,@MarcosAntonio-xp1jg,UCfK-GkaSEfp5tPk7VgXsJ9w,Vejo nego mais novo fazendo vídeo fumando maconha,0.0,2025-08-25T08:47:10Z,2025-08-25T08:47:10Z,1.0,pt,Vejo nego mais novo fazendo vídeo fumando maconha,Neutro
5wglC85cgo4,Ugy_qYVI2_x2SnP22wN4AaABAg,@RaimundadasdorespintooliveiraD,UCJ96zuAEyEz9WhMhMGsNQ-A,Devolve o chat,0.0,2026-01-16T17:15:38Z,2026-01-16T17:15:38Z,1.0,pt,Devolve o chat,Neutro
CAeAxy_As40,UgzigKRB3avXkmgycJl4AaABAg,@Brucedio,UCAITIBUC76ka09D20wGj9bg,O ponto positivo é que aos poucos os brasileiros vão aprender a usar vpn.,0.0,2026-03-18T21:10:09Z,2026-03-18T21:10:09Z,0.0,pt,O ponto positivo é que aos poucos os brasileiros vão aprender a usar vpn.,Neutro
praCfvP9dD4,UgyC5D7loNJEAX3QgLt4AaABAg,@JúlioCezar1234-r6b,UCSaYGVsmmUnwiAYNQquJ_cQ,O dono do roblox nem entende português e ele nem sabe quem é felca,1.0,2026-01-18T22:14:28Z,2026-01-18T22:14:28Z,2.0,pt,O dono do roblox nem entende português e ele nem sabe quem é felca,Neutro
IHcbUbWgJHA,UgwxgBUg3uYdMuiXrwx4AaABAg,@fernandainaciodeoliveira224,UCISkUqTpFDDlmlnKkof03Gg,Escolha a  da arma❤❤❤❤❤❤❤❤❤❤❤❤,0.0,2026-01-16T12:40:42Z,2026-01-16T12:40:42Z,0.0,pt,Escolha a da arma❤❤❤❤❤❤❤❤❤❤❤❤,Negativo
4U61sbJtz6A,UgywusBUmgnbNC27RiR4AaABAg,@kayoluiz5777,UCsUMxMmyz3HL2Tb8qptksBw,É impressionante o estrago que Deus fez na sua vida. Gustava Hilton,0.0,2025-12-23T14:49:50Z,2025-12-23T14:49:50Z,0.0,pt,É impressionante o estrago que Deus fez na sua vida. Gustava Hilton,Negativo
ziQKgpjn22A,UgwpxMhq6Jf1J-EfmiB4AaABAg,@BrunaJetex,UCBJhY2pTaWlNg9P8y_zJNdA,Gente eu comentei nesse vídeo acha a letra b rosa que eu comentei eu vou eu vou não eu vou eu vou te seguir muito vamos ajudar essa diva bater 10 mil inscritos por favor amizade ajuda ajuda aaaáaaaaaaaaaaaaaaaaa 🎉🎉❤❤❤❤❤❤❤❤❤❤,0.0,2026-02-02T20:08:28Z,2026-02-02T20:08:28Z,0.0,pt,Gente eu comentei nesse vídeo acha a letra b rosa que eu comentei eu vou eu vou não eu vou eu vou te seguir muito vamos ajudar essa diva bater 10 mil inscritos por favor amizade ajuda ajuda aaaáaaaaaaaaaaaaaaaaa 🎉🎉❤❤❤❤❤❤❤❤❤❤,Neutro
tXTPZz2_AQE,UgwMOgv1y6rTh3uOGhJ4AaABAg,@heltonaraujo5609,UCBWqdV-A-TfvwGmsk3QTexQ,Uma nova constituição e uma nova forma de governo... PLEBISCITO2026 🔰 🔰,0.0,2025-09-16T22:12:01Z,2025-09-16T22:12:01Z,0.0,pt,Uma nova constituição e uma nova forma de governo... PLEBISCITO2026 🔰 🔰,Neutro
gPGgBW9rI-c,UgxI0Hd8JSgXWjnMcdV4AaABAg,@victorhalfeld9933,UC16gxCCkRZOFfIEdCbdfbBw,"""Me chamaram de demente, e o que eu previ aconteceu."" - Crianças do Robox",67.0,2026-03-21T17:06:08Z,2026-03-21T17:06:08Z,7.0,pt,"""Me chamaram de demente, e o que eu previ aconteceu."" - Crianças do Robox",Neutro
iXb6xOaDcLw,UgxV9uaUKIJLPhIReZN4AaABAg,@raulebrenotv,UC6Xpm0lwf_ql87LiIqH762A,"O Raiam chamou o Vini de feio, chamou o Luan Santana de passivo kkkkkk dei muita risada nesse vídeo 😂",0.0,2025-10-29T16:06:55Z,2025-10-29T16:06:55Z,0.0,pt,"O Raiam chamou o Vini de feio, chamou o Luan Santana de passivo kkkkkk dei muita risada nesse vídeo 😂",Neutro
N5XcLZRLPLE,UgyaqBZa7clAstc8ycp4AaABAg,@nãoentendinada-x4r,UCEc0vtAmXGax9efpZF3ovdw,Noiva cadáver 😂😂😂😂,0.0,2025-10-23T15:37:08Z,2025-10-23T15:37:08Z,0.0,pt,Noiva cadáver 😂😂😂😂,Neutro
6v_sXgu8geE,UgxAJ6vCQJhOvQbJgJh4AaABAg,@moniquesylvestre7199,UCEu2tGQd8czpWw3rSVHnTdg,não querendo defende a Anita mas esse diacho de boneco é mais velho q anda para trás porém só ganho fama nos tempos atuais,0.0,2025-10-22T18:53:07Z,2025-10-22T18:53:07Z,0.0,pt,não querendo defende a Anita mas esse diacho de boneco é mais velho q anda para trás porém só ganho fama nos tempos atuais,Neutro
gdiaRrUhKP0,UgzBZ10TMg-Zc3u1_ux4AaABAg,@dicasdodia30,UC6Pp1Auru7bBjpVz6qigZXg,Muzy: vou perguntar a minha mulher o que eu penso disso....,16.0,2025-12-15T15:06:19Z,2025-12-15T15:06:19Z,1.0,pt,Muzy: vou perguntar a minha mulher o que eu penso disso....,Neutro
8XK74Hlpplo,UgzTZHZWEzIwSqihOUt4AaABAg,@matheussampaio1529,UCdLDGxOyy4nE4ENwLuUh_kQ,Felca gunou na zorba,0.0,2025-11-10T14:04:59Z,2025-11-10T14:04:59Z,0.0,pt,Felca gunou na zorba,Neutro
OvqC1MZ-HaY,UgxVSDAaebI8_Zjia4Z4AaABAg,@Finnzzarolli,UCk2NTNyC8eXu3jG0qDj9wjQ,Loot já nn era proibido?,0.0,2025-09-01T15:06:55Z,2025-09-01T15:06:55Z,1.0,pt,Loot já nn era proibido?,Neutro
FpsCzFGL1LE,UgwAeBdfCsX3FbMU4rl4AaABAg,@mhrsouza1878,UC-JOz-zwmZgznQ4T85hI6_g,"Falso moralista do caramba, se envolveu em tretas com um monte de gente pra gerar lucro, cresceu o nome através de pautas sensíveis, pagou de paladino da justiça ""um homem com a moral intacta"" e no fim, tudo se resume a isso, a dinheiro...o mais legal é que ele pode sempre usar a desculpa de que está fazendo isso pelas crianças, mas a gente sabe o que ele quer",5.0,2026-03-24T12:28:47Z,2026-03-24T12:28:47Z,0.0,pt,"Falso moralista do caramba, se envolveu em tretas com um monte de gente pra gerar lucro, cresceu o nome através de pautas sensíveis, pagou de paladino da justiça ""um homem com a moral intacta"" e no fim, tudo se resume a isso, a dinheiro...o mais legal é que ele pode sempre usar a desculpa de que está fazendo isso pelas crianças, mas a gente sabe o que ele quer",Negativo
